doc_id,title,start,end
2228,A Vital Church Grows,ACT.2.40,ACT.2.47
2229,A Lame Man Healed,ACT.3.1,ACT.3.10
2230,Preaching in Solomon’s Portico,ACT.3.11,ACT.3.26
2231,Peter and John Arrested,ACT.4.1,ACT.4.4
2232,Addressing the Sanhedrin,ACT.4.5,ACT.4.12
2233,The Name of Jesus Forbidden,ACT.4.13,ACT.4.22
2234,Prayer for Boldness,ACT.4.23,ACT.4.31
2235,Sharing in All Things,ACT.4.32,ACT.4.37
2236,Lying to the Holy Spirit,ACT.5.1,ACT.5.11
2237,Continuing Power in the Church,ACT.5.12,ACT.5.16
2238,Imprisoned Apostles Freed,ACT.5.17,ACT.5.21
2239,Apostles on Trial Again,ACT.5.22,ACT.5.32
2240,Gamaliel’s Advice,ACT.5.33,ACT.5.42
2241,Seven Chosen to Serve,ACT.6.1,ACT.6.7
2242,Stephen Accused of Blasphemy,ACT.6.8,ACT.6.15
2243,Stephen’s Address: The Call of Abraham,ACT.7.1,ACT.7.8
2244,The Patriarchs in Egypt,ACT.7.9,ACT.7.16
2245,God Delivers Israel by Moses,ACT.7.17,ACT.7.36
2246,Israel Rebels Against God,ACT.7.37,ACT.7.43
2247,God’s True Tabernacle,ACT.7.44,ACT.7.50
2248,Israel Resists the Holy Spirit,ACT.7.51,ACT.7.53
2249,Stephen the Martyr,ACT.7.54,ACT.7.60
2250,Saul Persecutes the Church,ACT.8.1,ACT.8.3
2251,Christ Is Preached in Samaria,ACT.8.4,ACT.8.8
2252,The Sorcerer’s Profession of Faith,ACT.8.9,ACT.8.13
2253,The Sorcerer’s Sin,ACT.8.14,ACT.8.25
2254,Christ Is Preached to an Ethiopian,ACT.8.26,ACT.8.40
2255,The Damascus Road: Saul Converted,ACT.9.1,ACT.9.9
2256,Ananias Baptizes Saul,ACT.9.10,ACT.9.19
2257,Saul Preaches Christ,ACT.9.20,ACT.9.22
2258,Saul Escapes Death,ACT.9.23,ACT.9.25
2259,Saul at Jerusalem,ACT.9.26,ACT.9.30
2260,The Church Prospers,ACT.9.31,ACT.9.31
2261,Aeneas Healed,ACT.9.32,ACT.9.35
2262,Dorcas Restored to Life,ACT.9.36,ACT.9.43
2263,Cornelius Sends a Delegation,ACT.10.1,ACT.10.8
2264,Peter’s Vision,ACT.10.9,ACT.10.16
2265,Summoned to Caesarea,ACT.10.17,ACT.10.23
2266,Peter Meets Cornelius,ACT.10.24,ACT.10.33
2267,Preaching to Cornelius’ Household,ACT.10.34,ACT.10.43
2268,The Holy Spirit Falls on the Gentiles,ACT.10.44,ACT.10.48
2269,Peter Defends God’s Grace,ACT.11.1,ACT.11.18
2270,Barnabas and Saul at Antioch,ACT.11.19,ACT.11.26
2271,Relief to Judea,ACT.11.27,ACT.11.30
2272,Herod’s Violence to the Church,ACT.12.1,ACT.12.4
2273,Peter Freed from Prison,ACT.12.5,ACT.12.19
2274,Herod’s Violent Death,ACT.12.20,ACT.12.24
2275,Barnabas and Saul Appointed,ACT.12.25,ACT.13.3
2276,Preaching in Cyprus,ACT.13.4,ACT.13.12
2277,At Antioch in Pisidia,ACT.13.13,ACT.13.41
2278,Blessing and Conflict at Antioch,ACT.13.42,ACT.13.52
2279,At Iconium,ACT.14.1,ACT.14.7
2280,Idolatry at Lystra,ACT.14.8,ACT.14.18
2281,"Stoning, Escape to Derbe",ACT.14.19,ACT.14.20
2282,Strengthening the Converts,ACT.14.21,ACT.14.28
2283,Conflict over Circumcision,ACT.15.1,ACT.15.5
2284,The Jerusalem Council,ACT.15.6,ACT.15.21
2285,The Jerusalem Decree,ACT.15.22,ACT.15.29
2286,Continuing Ministry in Syria,ACT.15.30,ACT.15.35
2287,Division over John Mark,ACT.15.36,ACT.15.41
2288,Timothy Joins Paul and Silas,ACT.16.1,ACT.16.5
2289,The Macedonian Call,ACT.16.6,ACT.16.10
2290,Lydia Baptized at Philippi,ACT.16.11,ACT.16.15
2291,Paul and Silas Imprisoned,ACT.16.16,ACT.16.24
2292,The Philippian Jailer Saved,ACT.16.25,ACT.16.34
2293,Paul Refuses to Depart Secretly,ACT.16.35,ACT.16.40
2294,Preaching Christ at Thessalonica,ACT.17.1,ACT.17.4
2295,Assault on Jason’s House,ACT.17.5,ACT.17.9
2296,Ministering at Berea,ACT.17.10,ACT.17.15
2297,The Philosophers at Athens,ACT.17.16,ACT.17.21
2298,Addressing the Areopagus,ACT.17.22,ACT.17.34
2299,Ministering at Corinth,ACT.18.1,ACT.18.17
2300,Paul Returns to Antioch,ACT.18.18,ACT.18.23
2301,Ministry of Apollos,ACT.18.24,ACT.18.28
2302,Paul at Ephesus,ACT.19.1,ACT.19.10
2303,Miracles Glorify Christ,ACT.19.11,ACT.19.20
2304,The Riot at Ephesus,ACT.19.21,ACT.19.41
2305,Journeys in Greece,ACT.20.1,ACT.20.6
2306,Ministering at Troas,ACT.20.7,ACT.20.12
2307,From Troas to Miletus,ACT.20.13,ACT.20.16
2308,The Ephesian Elders Exhorted,ACT.20.17,ACT.20.38
2309,Warnings on the Journey to Jerusalem,ACT.21.1,ACT.21.14
2310,Paul Urged to Make Peace,ACT.21.15,ACT.21.25
2311,Arrested in the Temple,ACT.21.26,ACT.21.36
2312,Addressing the Jerusalem Mob,ACT.21.37,ACT.22.21
2313,Paul’s Roman Citizenship,ACT.22.22,ACT.22.29
2314,The Sanhedrin Divided,ACT.22.30,ACT.23.10
2315,The Plot Against Paul,ACT.23.11,ACT.23.22
2316,Sent to Felix,ACT.23.23,ACT.23.35
2317,Accused of Sedition,ACT.24.1,ACT.24.9
2318,The Defense Before Felix,ACT.24.10,ACT.24.21
2319,Felix Procrastinates,ACT.24.22,ACT.24.27
2320,Paul Appeals to Caesar,ACT.25.1,ACT.25.12
2321,Paul Before Agrippa,ACT.25.13,ACT.25.27
2322,Paul’s Early Life,ACT.26.1,ACT.26.11
2323,Paul Recounts His Conversion,ACT.26.12,ACT.26.18
2324,Paul’s Post-Conversion Life,ACT.26.19,ACT.26.23
2325,Agrippa Parries Paul’s Challenge,ACT.26.24,ACT.26.32
2326,The Voyage to Rome Begins,ACT.27.1,ACT.27.8
2327,Paul’s Warning Ignored,ACT.27.9,ACT.27.12
2328,In the Tempest,ACT.27.13,ACT.27.38
2329,Shipwrecked on Malta,ACT.27.39,ACT.27.44
2330,Paul’s Ministry on Malta,ACT.28.1,ACT.28.10
2331,Arrival at Rome,ACT.28.11,ACT.28.16
2332,Paul’s Ministry at Rome,ACT.28.17,ACT.28.31
2333,Greeting,ROM.1.1,ROM.1.7
2334,Desire to Visit Rome,ROM.1.8,ROM.1.15
2335,The Just Live by Faith,ROM.1.16,ROM.1.17
2336,God’s Wrath on Unrighteousness,ROM.1.18,ROM.1.32
2337,God’s Righteous Judgment,ROM.2.1,ROM.2.16
2338,The Jews Guilty as the Gentiles,ROM.2.17,ROM.2.24
2339,Circumcision of No Avail,ROM.2.25,ROM.2.29
2340,God’s Judgment Defended,ROM.3.1,ROM.3.8
2341,All Have Sinned,ROM.3.9,ROM.3.20
2342,God’s Righteousness Through Faith,ROM.3.21,ROM.3.26
2343,Boasting Excluded,ROM.3.27,ROM.3.31
2344,Abraham Justified by Faith,ROM.4.1,ROM.4.4
2345,David Celebrates the Same Truth,ROM.4.5,ROM.4.8
2346,Abraham Justified Before Circumcision,ROM.4.9,ROM.4.12
2347,The Promise Granted Through Faith,ROM.4.13,ROM.4.25
2348,Faith Triumphs in Trouble,ROM.5.1,ROM.5.5
2349,Christ in Our Place,ROM.5.6,ROM.5.11
2350,"Death in Adam, Life in Christ",ROM.5.12,ROM.5.21
2351,"Dead to Sin, Alive to God",ROM.6.1,ROM.6.14
2352,From Slaves of Sin to Slaves of God,ROM.6.15,ROM.6.23
2353,Freed from the Law,ROM.7.1,ROM.7.6
2354,Sin’s Advantage in the Law,ROM.7.7,ROM.7.12
2355,Law Cannot Save from Sin,ROM.7.13,ROM.7.25
2356,Free from Indwelling Sin,ROM.8.1,ROM.8.11
2357,Sonship Through the Spirit,ROM.8.12,ROM.8.17
2358,From Suffering to Glory,ROM.8.18,ROM.8.30
2359,God’s Everlasting Love,ROM.8.31,ROM.8.39
2360,Israel’s Rejection of Christ,ROM.9.1,ROM.9.5
2361,Israel’s Rejection and God’s Purpose,ROM.9.6,ROM.9.13
2362,Israel’s Rejection and God’s Justice,ROM.9.14,ROM.9.29
2363,Present Condition of Israel,ROM.9.30,ROM.9.33
2364,Israel Needs the Gospel,ROM.10.1,ROM.10.13
2365,Israel Rejects the Gospel,ROM.10.14,ROM.10.21
2366,Israel’s Rejection Not Total,ROM.11.1,ROM.11.10
2367,Israel’s Rejection Not Final,ROM.11.11,ROM.11.36
2368,Living Sacrifices to God,ROM.12.1,ROM.12.2
2369,Serve God with Spiritual Gifts,ROM.12.3,ROM.12.8
2370,Behave Like a Christian,ROM.12.9,ROM.12.21
2371,Submit to Government,ROM.13.1,ROM.13.7
2372,Love Your Neighbor,ROM.13.8,ROM.13.10
2373,Put on Christ,ROM.13.11,ROM.13.14
2374,The Law of Liberty,ROM.14.1,ROM.14.13
2375,The Law of Love,ROM.14.14,ROM.14.23
2376,Bearing Others’ Burdens,ROM.15.1,ROM.15.6
2377,Glorify God Together,ROM.15.7,ROM.15.13
2378,From Jerusalem to Illyricum,ROM.15.14,ROM.15.21
2379,Plan to Visit Rome,ROM.15.22,ROM.15.33
2380,Sister Phoebe Commended,ROM.16.1,ROM.16.2
2381,Greeting Roman Saints,ROM.16.3,ROM.16.16
2382,Avoid Divisive Persons,ROM.16.17,ROM.16.20
2383,Greetings from Paul’s Friends,ROM.16.21,ROM.16.24
2384,Benediction,ROM.16.25,ROM.16.27
2385,Greeting,1CO.1.1,1CO.1.3
2386,Spiritual Gifts at Corinth,1CO.1.4,1CO.1.9
2387,Sectarianism Is Sin,1CO.1.10,1CO.1.17
2388,Christ the Power and Wisdom of God,1CO.1.18,1CO.1.25
2389,Glory Only in the Lord,1CO.1.26,1CO.1.31
2390,Christ Crucified,1CO.2.1,1CO.2.5
2391,Spiritual Wisdom,1CO.2.6,1CO.2.16
2392,Sectarianism Is Carnal,1CO.3.1,1CO.3.4
2393,"Watering, Working, Warning",1CO.3.5,1CO.3.17
2394,Avoid Worldly Wisdom,1CO.3.18,1CO.3.23
2395,Stewards of the Mysteries of God,1CO.4.1,1CO.4.5
2396,Fools for Christ’s Sake,1CO.4.6,1CO.4.13
2397,Paul’s Paternal Care,1CO.4.14,1CO.4.21
2398,Immorality Defiles the Church,1CO.5.1,1CO.5.8
2399,Immorality Must Be Judged,1CO.5.9,1CO.5.13
2400,Do Not Sue the Brethren,1CO.6.1,1CO.6.11
2401,Glorify God in Body and Spirit,1CO.6.12,1CO.6.20
2402,Principles of Marriage,1CO.7.1,1CO.7.9
2403,Keep Your Marriage Vows,1CO.7.10,1CO.7.16
2404,Live as You Are Called,1CO.7.17,1CO.7.24
2405,To the Unmarried and Widows,1CO.7.25,1CO.7.40
2406,Be Sensitive to Conscience,1CO.8.1,1CO.8.13
2407,A Pattern of Self-Denial,1CO.9.1,1CO.9.18
2408,Serving All Men,1CO.9.19,1CO.9.23
2409,Striving for a Crown,1CO.9.24,1CO.9.27
2410,Old Testament Examples,1CO.10.1,1CO.10.13
2411,Flee from Idolatry,1CO.10.14,1CO.10.22
2412,All to the Glory of God,1CO.10.23,1CO.11.1
2413,Head Coverings,1CO.11.2,1CO.11.16
2414,Conduct at the Lord’s Supper,1CO.11.17,1CO.11.22
2415,Institution of the Lord’s Supper,1CO.11.23,1CO.11.26
2416,Examine Yourself,1CO.11.27,1CO.11.34
2417,Spiritual Gifts: Unity in Diversity,1CO.12.1,1CO.12.11
2418,Unity and Diversity in One Body,1CO.12.12,1CO.12.31
2419,The Greatest Gift,1CO.13.1,1CO.13.13
2420,Prophecy and Tongues,1CO.14.1,1CO.14.5
2421,Tongues Must Be Interpreted,1CO.14.6,1CO.14.19
2422,Tongues a Sign to Unbelievers,1CO.14.20,1CO.14.25
2423,Order in Church Meetings,1CO.14.26,1CO.14.40
2424,"The Risen Christ, Faith’s Reality",1CO.15.1,1CO.15.11
2425,"The Risen Christ, Our Hope",1CO.15.12,1CO.15.19
2426,The Last Enemy Destroyed,1CO.15.20,1CO.15.28
2427,Effects of Denying the Resurrection,1CO.15.29,1CO.15.34
2428,A Glorious Body,1CO.15.35,1CO.15.49
2429,Our Final Victory,1CO.15.50,1CO.15.58
2430,Collection for the Saints,1CO.16.1,1CO.16.4
2431,Personal Plans,1CO.16.5,1CO.16.12
2432,Final Exhortations,1CO.16.13,1CO.16.18
2433,Greetings and a Solemn Farewell,1CO.16.19,1CO.16.24
2434,Greeting,2CO.1.1,2CO.1.2
2435,Comfort in Suffering,2CO.1.3,2CO.1.7
2436,Delivered from Suffering,2CO.1.8,2CO.1.11
2437,Paul’s Sincerity,2CO.1.12,2CO.1.14
2438,Sparing the Church,2CO.1.15,2CO.2.2
2439,Forgive the Offender,2CO.2.3,2CO.2.11
2440,Triumph in Christ,2CO.2.12,2CO.2.17
2441,Christ’s Epistle,2CO.3.1,2CO.3.3
2442,"The Spirit, Not the Letter",2CO.3.4,2CO.3.6
2443,Glory of the New Covenant,2CO.3.7,2CO.3.18
2444,The Light of Christ’s Gospel,2CO.4.1,2CO.4.6
2445,Cast Down but Unconquered,2CO.4.7,2CO.4.15
2446,Seeing the Invisible,2CO.4.16,2CO.4.18
2447,Assurance of the Resurrection,2CO.5.1,2CO.5.8
2448,The Judgment Seat of Christ,2CO.5.9,2CO.5.11
2449,Be Reconciled to God,2CO.5.12,2CO.5.21
2450,Marks of the Ministry,2CO.6.1,2CO.6.10
2451,Be Holy,2CO.6.11,2CO.7.1
2452,The Corinthians’ Repentance,2CO.7.2,2CO.7.12
2453,The Joy of Titus,2CO.7.13,2CO.7.16
2454,Excel in Giving,2CO.8.1,2CO.8.7
2455,Christ Our Pattern,2CO.8.8,2CO.8.15
2456,Collection for the Judean Saints,2CO.8.16,2CO.8.24
2457,Administering the Gift,2CO.9.1,2CO.9.5
2458,The Cheerful Giver,2CO.9.6,2CO.9.15
2459,The Spiritual War,2CO.10.1,2CO.10.6
2460,Reality of Paul’s Authority,2CO.10.7,2CO.10.11
2461,Limits of Paul’s Authority,2CO.10.12,2CO.10.18
2462,Concern for Their Faithfulness,2CO.11.1,2CO.11.4
2463,Paul and False Apostles,2CO.11.5,2CO.11.15
2464,Reluctant Boasting,2CO.11.16,2CO.11.21
2465,Suffering for Christ,2CO.11.22,2CO.11.33
2466,The Vision of Paradise,2CO.12.1,2CO.12.6
2467,The Thorn in the Flesh,2CO.12.7,2CO.12.10
2468,Signs of an Apostle,2CO.12.11,2CO.12.13
2469,Love for the Church,2CO.12.14,2CO.12.21
2470,Coming with Authority,2CO.13.1,2CO.13.6
2471,Paul Prefers Gentleness,2CO.13.7,2CO.13.10
2472,Greetings and Benediction,2CO.13.11,2CO.13.14
2473,Greeting,GAL.1.1,GAL.1.5
2474,Only One Gospel,GAL.1.6,GAL.1.10
2475,Call to Apostleship,GAL.1.11,GAL.1.17
2476,Contacts at Jerusalem,GAL.1.18,GAL.1.24
2477,Defending the Gospel,GAL.2.1,GAL.2.10
2478,No Return to the Law,GAL.2.11,GAL.2.21
2479,Justification by Faith,GAL.3.1,GAL.3.9
2480,The Law Brings a Curse,GAL.3.10,GAL.3.14
2481,The Changeless Promise,GAL.3.15,GAL.3.18
2482,Purpose of the Law,GAL.3.19,GAL.3.25
2483,Sons and Heirs,GAL.3.26,GAL.4.7
2484,Fears for the Church,GAL.4.8,GAL.4.20
2485,Two Covenants,GAL.4.21,GAL.4.31
2486,Christian Liberty,GAL.5.1,GAL.5.6
2487,Love Fulfills the Law,GAL.5.7,GAL.5.15
2488,Walking in the Spirit,GAL.5.16,GAL.5.26
2489,Bear and Share the Burdens,GAL.6.1,GAL.6.5
2490,Be Generous and Do Good,GAL.6.6,GAL.6.10
2491,Glory Only in the Cross,GAL.6.11,GAL.6.15
2492,Blessing and a Plea,GAL.6.16,GAL.6.18
2493,Greeting,EPH.1.1,EPH.1.2
2494,Redemption in Christ,EPH.1.3,EPH.1.14
2495,Prayer for Spiritual Wisdom,EPH.1.15,EPH.1.23
2496,By Grace Through Faith,EPH.2.1,EPH.2.10
2497,Brought Near by His Blood,EPH.2.11,EPH.2.13
2498,Christ Our Peace,EPH.2.14,EPH.2.18
2499,Christ Our Cornerstone,EPH.2.19,EPH.2.22
2500,The Mystery Revealed,EPH.3.1,EPH.3.7
2501,Purpose of the Mystery,EPH.3.8,EPH.3.13
2502,Appreciation of the Mystery,EPH.3.14,EPH.3.21
2503,Walk in Unity,EPH.4.1,EPH.4.6
2504,Spiritual Gifts,EPH.4.7,EPH.4.16
2505,The New Man,EPH.4.17,EPH.4.24
2506,Do Not Grieve the Spirit,EPH.4.25,EPH.4.32
2507,Walk in Love,EPH.5.1,EPH.5.7
2508,Walk in Light,EPH.5.8,EPH.5.14
2509,Walk in Wisdom,EPH.5.15,EPH.5.21
2510,Marriage—Christ and the Church,EPH.5.22,EPH.5.33
2511,Children and Parents,EPH.6.1,EPH.6.4
2512,Bondservants and Masters,EPH.6.5,EPH.6.9
2513,The Whole Armor of God,EPH.6.10,EPH.6.20
2514,A Gracious Greeting,EPH.6.21,EPH.6.24
2515,Greeting,PHP.1.1,PHP.1.2
2516,Thankfulness and Prayer,PHP.1.3,PHP.1.11
2517,Christ Is Preached,PHP.1.12,PHP.1.18
2518,To Live Is Christ,PHP.1.19,PHP.1.26
2519,Striving and Suffering for Christ,PHP.1.27,PHP.1.30
2520,Unity Through Humility,PHP.2.1,PHP.2.4
2521,The Humbled and Exalted Christ,PHP.2.5,PHP.2.11
2522,Light Bearers,PHP.2.12,PHP.2.18
2523,Timothy Commended,PHP.2.19,PHP.2.24
2524,Epaphroditus Praised,PHP.2.25,PHP.2.30
2525,All for Christ,PHP.3.1,PHP.3.11
2526,Pressing Toward the Goal,PHP.3.12,PHP.3.16
2527,Our Citizenship in Heaven,PHP.3.17,PHP.4.1
2528,"Be United, Joyful, and in Prayer",PHP.4.2,PHP.4.7
2529,Meditate on These Things,PHP.4.8,PHP.4.9
2530,Philippian Generosity,PHP.4.10,PHP.4.20
2531,Greeting and Blessing,PHP.4.21,PHP.4.23
2532,Greeting,COL.1.1,COL.1.2
2533,Their Faith in Christ,COL.1.3,COL.1.8
2534,Preeminence of Christ,COL.1.9,COL.1.18
2535,Reconciled in Christ,COL.1.19,COL.1.23
2536,Sacrificial Service for Christ,COL.1.24,COL.1.29
2537,Not Philosophy but Christ,COL.2.1,COL.2.10
2538,Not Legalism but Christ,COL.2.11,COL.2.23
2539,Not Carnality but Christ,COL.3.1,COL.3.11
2540,Character of the New Man,COL.3.12,COL.3.17
2541,The Christian Home,COL.3.18,COL.4.1
2542,Christian Graces,COL.4.2,COL.4.6
2543,Final Greetings,COL.4.7,COL.4.15
2544,Closing Exhortations and Blessing,COL.4.16,COL.4.18
2545,Greeting,1TH.1.1,1TH.1.1
2546,Their Good Example,1TH.1.2,1TH.1.10
2547,Paul’s Conduct,1TH.2.1,1TH.2.12
2548,Their Conversion,1TH.2.13,1TH.2.16
2549,Longing to See Them,1TH.2.17,1TH.2.20
2550,Concern for Their Faith,1TH.3.1,1TH.3.5
2551,Encouraged by Timothy,1TH.3.6,1TH.3.10
2552,Prayer for the Church,1TH.3.11,1TH.3.13
2553,Plea for Purity,1TH.4.1,1TH.4.8
2554,A Brotherly and Orderly Life,1TH.4.9,1TH.4.12
2555,The Comfort of Christ’s Coming,1TH.4.13,1TH.4.18
2556,The Day of the Lord,1TH.5.1,1TH.5.11
2557,Various Exhortations,1TH.5.12,1TH.5.22
2558,Blessing and Admonition,1TH.5.23,1TH.5.28
2559,Greeting,2TH.1.1,2TH.1.2
2560,God’s Final Judgment and Glory,2TH.1.3,2TH.1.12
2561,The Great Apostasy,2TH.2.1,2TH.2.12
2562,Stand Fast,2TH.2.13,2TH.2.17
2563,Pray for Us,2TH.3.1,2TH.3.5
2564,Warning Against Idleness,2TH.3.6,2TH.3.15
2565,Benediction,2TH.3.16,2TH.3.18
2566,Greeting,1TI.1.1,1TI.1.2
2567,No Other Doctrine,1TI.1.3,1TI.1.11
2568,Glory to God for His Grace,1TI.1.12,1TI.1.17
2569,Fight the Good Fight,1TI.1.18,1TI.1.20
2570,Pray for All Men,1TI.2.1,1TI.2.7
2571,Men and Women in the Church,1TI.2.8,1TI.2.15
2572,Qualifications of Overseers,1TI.3.1,1TI.3.7
2573,Qualifications of Deacons,1TI.3.8,1TI.3.13
2574,The Great Mystery,1TI.3.14,1TI.3.16
2575,The Great Apostasy,1TI.4.1,1TI.4.5
2576,A Good Servant of Jesus Christ,1TI.4.6,1TI.4.11
2577,Take Heed to Your Ministry,1TI.4.12,1TI.4.16
2578,Treatment of Church Members,1TI.5.1,1TI.5.2
2579,Honor True Widows,1TI.5.3,1TI.5.16
2580,Honor the Elders,1TI.5.17,1TI.5.25
2581,Honor Masters,1TI.6.1,1TI.6.2
2582,Error and Greed,1TI.6.3,1TI.6.10
2583,The Good Confession,1TI.6.11,1TI.6.16
2584,Instructions to the Rich,1TI.6.17,1TI.6.19
2585,Guard the Faith,1TI.6.20,1TI.6.21
2586,Greeting,2TI.1.1,2TI.1.2
2587,Timothy’s Faith and Heritage,2TI.1.3,2TI.1.7
2588,Not Ashamed of the Gospel,2TI.1.8,2TI.1.12
2589,Be Loyal to the Faith,2TI.1.13,2TI.1.18
2590,Be Strong in Grace,2TI.2.1,2TI.2.13
2591,Approved and Disapproved Workers,2TI.2.14,2TI.2.26
2592,Perilous Times and Perilous Men,2TI.3.1,2TI.3.9
2593,The Man of God and the Word of God,2TI.3.10,2TI.3.17
2594,Preach the Word,2TI.4.1,2TI.4.5
2595,Paul’s Valedictory,2TI.4.6,2TI.4.8
2596,The Abandoned Apostle,2TI.4.9,2TI.4.16
2597,The Lord Is Faithful,2TI.4.17,2TI.4.18
2598,Come Before Winter,2TI.4.19,2TI.4.21
2599,Farewell,2TI.4.22,2TI.4.22
2600,Greeting,TIT.1.1,TIT.1.4
2601,Qualified Elders,TIT.1.5,TIT.1.9
2602,The Elders’ Task,TIT.1.10,TIT.1.16
2603,Qualities of a Sound Church,TIT.2.1,TIT.2.10
2604,Trained by Saving Grace,TIT.2.11,TIT.2.15
2605,Graces of the Heirs of Grace,TIT.3.1,TIT.3.8
2606,Avoid Dissension,TIT.3.9,TIT.3.11
2607,Final Messages,TIT.3.12,TIT.3.14
2608,Farewell,TIT.3.15,TIT.3.15
2609,Greeting,PHM.1.1,PHM.1.3
2610,Philemon’s Love and Faith,PHM.1.4,PHM.1.7
2611,The Plea for Onesimus,PHM.1.8,PHM.1.16
2612,Philemon’s Obedience Encouraged,PHM.1.17,PHM.1.22
2613,Farewell,PHM.1.23,PHM.1.25
2614,God’s Supreme Revelation,HEB.1.1,HEB.1.4
2615,The Son Exalted Above Angels,HEB.1.5,HEB.1.14
2616,Do Not Neglect Salvation,HEB.2.1,HEB.2.4
2617,The Son Made Lower than Angels,HEB.2.5,HEB.2.9
2618,Bringing Many Sons to Glory,HEB.2.10,HEB.2.18
2619,The Son Was Faithful,HEB.3.1,HEB.3.6
2620,Be Faithful,HEB.3.7,HEB.3.15
2621,Failure of the Wilderness Wanderers,HEB.3.16,HEB.3.19
2622,The Promise of Rest,HEB.4.1,HEB.4.10
2623,The Word Discovers Our Condition,HEB.4.11,HEB.4.13
2624,Our Compassionate High Priest,HEB.4.14,HEB.4.16
2625,Qualifications for High Priesthood,HEB.5.1,HEB.5.4
2626,A Priest Forever,HEB.5.5,HEB.5.11
2627,Spiritual Immaturity,HEB.5.12,HEB.5.14
2628,The Peril of Not Progressing,HEB.6.1,HEB.6.8
2629,A Better Estimate,HEB.6.9,HEB.6.12
2630,God’s Infallible Purpose in Christ,HEB.6.13,HEB.6.20
2631,The King of Righteousness,HEB.7.1,HEB.7.10
2632,Need for a New Priesthood,HEB.7.11,HEB.7.19
2633,Greatness of the New Priest,HEB.7.20,HEB.7.28
2634,The New Priestly Service,HEB.8.1,HEB.8.6
2635,A New Covenant,HEB.8.7,HEB.8.13
2636,The Earthly Sanctuary,HEB.9.1,HEB.9.5
2637,Limitations of the Earthly Service,HEB.9.6,HEB.9.10
2638,The Heavenly Sanctuary,HEB.9.11,HEB.9.15
2639,The Mediator’s Death Necessary,HEB.9.16,HEB.9.22
2640,Greatness of Christ’s Sacrifice,HEB.9.23,HEB.9.28
2641,Animal Sacrifices Insufficient,HEB.10.1,HEB.10.4
2642,Christ’s Death Fulfills God’s Will,HEB.10.5,HEB.10.10
2643,Christ’s Death Perfects the Sanctified,HEB.10.11,HEB.10.18
2644,Hold Fast Your Confession,HEB.10.19,HEB.10.25
2645,The Just Live by Faith,HEB.10.26,HEB.10.39
2646,By Faith We Understand,HEB.11.1,HEB.11.3
2647,Faith at the Dawn of History,HEB.11.4,HEB.11.7
2648,Faithful Abraham,HEB.11.8,HEB.11.12
2649,The Heavenly Hope,HEB.11.13,HEB.11.16
2650,The Faith of the Patriarchs,HEB.11.17,HEB.11.22
2651,The Faith of Moses,HEB.11.23,HEB.11.29
2652,By Faith They Overcame,HEB.11.30,HEB.11.40
2653,The Race of Faith,HEB.12.1,HEB.12.2
2654,The Discipline of God,HEB.12.3,HEB.12.11
2655,Renew Your Spiritual Vitality,HEB.12.12,HEB.12.17
2656,The Glorious Company,HEB.12.18,HEB.12.24
2657,Hear the Heavenly Voice,HEB.12.25,HEB.12.29
2658,Concluding Moral Directions,HEB.13.1,HEB.13.6
2659,Concluding Religious Directions,HEB.13.7,HEB.13.17
2660,Prayer Requested,HEB.13.18,HEB.13.19
2661,"Benediction, Final Exhortation, Farewell",HEB.13.20,HEB.13.25
2662,Greeting to the Twelve Tribes,JAS.1.1,JAS.1.1
2663,Profiting from Trials,JAS.1.2,JAS.1.8
2664,The Perspective of Rich and Poor,JAS.1.9,JAS.1.11
2665,Loving God Under Trials,JAS.1.12,JAS.1.18
2666,Qualities Needed in Trials,JAS.1.19,JAS.1.20
2667,Doers—Not Hearers Only,JAS.1.21,JAS.1.27
2668,Beware of Personal Favoritism,JAS.2.1,JAS.2.13
2669,Faith Without Works Is Dead,JAS.2.14,JAS.2.26
2670,The Untamable Tongue,JAS.3.1,JAS.3.12
2671,Heavenly Versus Demonic Wisdom,JAS.3.13,JAS.3.18
2672,Pride Promotes Strife,JAS.4.1,JAS.4.6
2673,Humility Cures Worldliness,JAS.4.7,JAS.4.10
2674,Do Not Judge a Brother,JAS.4.11,JAS.4.12
2675,Do Not Boast About Tomorrow,JAS.4.13,JAS.4.17
2676,Rich Oppressors Will Be Judged,JAS.5.1,JAS.5.6
2677,Be Patient and Persevering,JAS.5.7,JAS.5.12
2678,Meeting Specific Needs,JAS.5.13,JAS.5.18
2679,Bring Back the Erring One,JAS.5.19,JAS.5.20
2680,Greeting to the Elect Pilgrims,1PE.1.1,1PE.1.2
2681,A Heavenly Inheritance,1PE.1.3,1PE.1.12
2682,Living Before God Our Father,1PE.1.13,1PE.1.21
2683,The Enduring Word,1PE.1.22,1PE.2.3
2684,The Chosen Stone and His Chosen People,1PE.2.4,1PE.2.10
2685,Living Before the World,1PE.2.11,1PE.2.12
2686,Submission to Government,1PE.2.13,1PE.2.17
2687,Submission to Masters,1PE.2.18,1PE.2.25
2688,Submission to Husbands,1PE.3.1,1PE.3.6
2689,A Word to Husbands,1PE.3.7,1PE.3.7
2690,Called to Blessing,1PE.3.8,1PE.3.12
2691,Suffering for Right and Wrong,1PE.3.13,1PE.3.17
2692,Christ’s Suffering and Ours,1PE.3.18,1PE.4.6
2693,Serving for God’s Glory,1PE.4.7,1PE.4.11
